# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-10 17:07:34 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01554000 Susquehanna River at Sunbury, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01554000
#            TS   parameter     statistic     Description
#        119098       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119098_00060_00003	119098_00060_00003_cd
USGS	01554000	1989-01-16	17300	A
USGS	01554000	1989-01-17	17500	A
USGS	01554000	1989-01-18	17400	A
USGS	01554000	1989-01-19	16000	A
USGS	01554000	1989-01-20	15600	A
USGS	01554000	1989-01-21	14500	A
USGS	01554000	1989-01-22	12500	A
USGS	01554000	1989-01-23	11600	A
USGS	01554000	1989-01-24	10900	A
USGS	01554000	1989-01-25	10700	A
USGS	01554000	1989-01-26	11200	A
USGS	01554000	1989-01-27	11400	A
USGS	01554000	1989-01-28	11800	A
USGS	01554000	1989-01-29	12900	A
USGS	01554000	1989-01-30	13100	A
USGS	01554000	1989-01-31	14100	A
USGS	01554000	1989-02-01	14200	A
USGS	01554000	1989-02-02	14100	A
USGS	01554000	1989-02-03	15300	A
USGS	01554000	1989-02-04	16700	A
USGS	01554000	1989-02-05	17500	A
USGS	01554000	1989-02-06	17400	A
USGS	01554000	1989-02-07	16200	A
USGS	01554000	1989-02-08	15000	A
USGS	01554000	1989-02-09	13400	A
USGS	01554000	1989-02-10	12000	A
USGS	01554000	1989-02-11	10800	A
USGS	01554000	1989-02-12	10200	A
USGS	01554000	1989-02-13	10700	A
USGS	01554000	1989-02-14	11000	A
USGS	01554000	1989-02-15	11200	A
USGS	01554000	1989-02-16	13300	A
USGS	01554000	1989-02-17	15300	A
USGS	01554000	1989-02-18	19300	A
USGS	01554000	1989-02-19	18200	A
USGS	01554000	1989-02-20	17000	A
USGS	01554000	1989-02-21	17600	A
USGS	01554000	1989-02-22	24300	A
USGS	01554000	1989-02-23	34200	A
USGS	01554000	1989-02-24	39600	A
USGS	01554000	1989-02-25	36200	A
USGS	01554000	1989-02-26	28800	A
USGS	01554000	1989-02-27	24600	A
USGS	01554000	1989-02-28	21800	A
USGS	01554000	1989-03-01	19600	A
USGS	01554000	1989-03-02	17600	A
USGS	01554000	1989-03-03	16000	A
USGS	01554000	1989-03-04	14800	A
USGS	01554000	1989-03-05	14100	A
USGS	01554000	1989-03-06	14300	A
USGS	01554000	1989-03-07	14100	A
USGS	01554000	1989-03-08	15300	A
USGS	01554000	1989-03-09	15700	A
USGS	01554000	1989-03-10	14500	A
USGS	01554000	1989-03-11	13700	A
USGS	01554000	1989-03-12	13000	A
USGS	01554000	1989-03-13	12500	A
USGS	01554000	1989-03-14	12200	A
USGS	01554000	1989-03-15	12400	A
USGS	01554000	1989-03-16	12600	A
USGS	01554000	1989-03-17	13000	A
USGS	01554000	1989-03-18	15500	A
USGS	01554000	1989-03-19	20200	A
USGS	01554000	1989-03-20	21900	A
USGS	01554000	1989-03-21	24000	A
USGS	01554000	1989-03-22	23300	A
USGS	01554000	1989-03-23	20900	A
USGS	01554000	1989-03-24	21000	A
USGS	01554000	1989-03-25	36000	A
USGS	01554000	1989-03-26	59700	A
USGS	01554000	1989-03-27	74100	A
USGS	01554000	1989-03-28	67000	A
USGS	01554000	1989-03-29	59500	A
USGS	01554000	1989-03-30	65600	A
USGS	01554000	1989-03-31	103000	A
USGS	01554000	1989-04-01	150000	A
USGS	01554000	1989-04-02	146000	A
USGS	01554000	1989-04-03	118000	A
USGS	01554000	1989-04-04	92500	A
USGS	01554000	1989-04-05	79400	A
USGS	01554000	1989-04-06	77600	A
USGS	01554000	1989-04-07	79900	A
USGS	01554000	1989-04-08	73200	A
USGS	01554000	1989-04-09	62400	A
USGS	01554000	1989-04-10	53100	A
USGS	01554000	1989-04-11	45300	A
USGS	01554000	1989-04-12	39200	A
USGS	01554000	1989-04-13	34800	A
USGS	01554000	1989-04-14	31200	A
USGS	01554000	1989-04-15	28600	A
USGS	01554000	1989-04-16	27200	A
USGS	01554000	1989-04-17	26500	A
USGS	01554000	1989-04-18	24500	A
USGS	01554000	1989-04-19	23700	A
USGS	01554000	1989-04-20	22900	A
USGS	01554000	1989-04-21	21600	A
USGS	01554000	1989-04-22	20300	A
USGS	01554000	1989-04-23	18900	A
USGS	01554000	1989-04-24	17600	A
USGS	01554000	1989-04-25	16600	A
USGS	01554000	1989-04-26	15800	A
USGS	01554000	1989-04-27	14800	A
USGS	01554000	1989-04-28	14100	A
USGS	01554000	1989-04-29	13800	A
USGS	01554000	1989-04-30	13100	A
USGS	01554000	1989-05-01	12100	A
USGS	01554000	1989-05-02	14000	A
USGS	01554000	1989-05-03	20800	A
USGS	01554000	1989-05-04	28100	A
USGS	01554000	1989-05-05	32000	A
USGS	01554000	1989-05-06	49300	A
USGS	01554000	1989-05-07	89100	A
USGS	01554000	1989-05-08	109000	A
USGS	01554000	1989-05-09	109000	A
USGS	01554000	1989-05-10	95200	A
USGS	01554000	1989-05-11	106000	A
USGS	01554000	1989-05-12	147000	A
USGS	01554000	1989-05-13	166000	A
USGS	01554000	1989-05-14	132000	A
USGS	01554000	1989-05-15	103000	A
USGS	01554000	1989-05-16	109000	A
USGS	01554000	1989-05-17	134000	A
USGS	01554000	1989-05-18	133000	A
USGS	01554000	1989-05-19	99900	A
USGS	01554000	1989-05-20	74000	A
USGS	01554000	1989-05-21	58500	A
USGS	01554000	1989-05-22	47300	A
USGS	01554000	1989-05-23	39900	A
USGS	01554000	1989-05-24	37300	A
USGS	01554000	1989-05-25	37900	A
USGS	01554000	1989-05-26	37700	A
USGS	01554000	1989-05-27	34500	A
USGS	01554000	1989-05-28	31600	A
USGS	01554000	1989-05-29	30100	A
USGS	01554000	1989-05-30	27100	A
USGS	01554000	1989-05-31	24100	A
USGS	01554000	1989-06-01	21900	A
USGS	01554000	1989-06-02	21900	A
USGS	01554000	1989-06-03	21900	A
USGS	01554000	1989-06-04	24300	A
USGS	01554000	1989-06-05	26500	A
USGS	01554000	1989-06-06	28600	A
USGS	01554000	1989-06-07	29400	A
USGS	01554000	1989-06-08	29500	A
USGS	01554000	1989-06-09	28500	A
USGS	01554000	1989-06-10	27200	A
USGS	01554000	1989-06-11	25000	A:e
USGS	01554000	1989-06-12	22000	A:e
USGS	01554000	1989-06-13	21000	A:e
USGS	01554000	1989-06-14	25000	A:e
USGS	01554000	1989-06-15	40000	A:e
USGS	01554000	1989-06-16	60000	A:e
USGS	01554000	1989-06-17	94000	A:e
USGS	01554000	1989-06-18	85000	A:e
USGS	01554000	1989-06-19	64000	A:e
USGS	01554000	1989-06-20	50000	A:e
USGS	01554000	1989-06-21	64500	A
USGS	01554000	1989-06-22	101000	A
USGS	01554000	1989-06-23	102000	A
USGS	01554000	1989-06-24	87400	A
USGS	01554000	1989-06-25	84400	A
USGS	01554000	1989-06-26	72900	A
USGS	01554000	1989-06-27	57000	A
USGS	01554000	1989-06-28	49400	A
USGS	01554000	1989-06-29	42300	A
USGS	01554000	1989-06-30	35900	A
USGS	01554000	1989-07-01	31700	A
USGS	01554000	1989-07-02	26700	A
USGS	01554000	1989-07-03	21200	A
USGS	01554000	1989-07-04	20000	A
USGS	01554000	1989-07-05	21200	A
USGS	01554000	1989-07-06	29400	A
USGS	01554000	1989-07-07	31200	A
USGS	01554000	1989-07-08	28900	A
USGS	01554000	1989-07-09	25500	A
USGS	01554000	1989-07-10	23600	A
USGS	01554000	1989-07-11	22800	A
USGS	01554000	1989-07-12	18900	A
USGS	01554000	1989-07-13	16600	A
USGS	01554000	1989-07-14	14800	A
USGS	01554000	1989-07-15	13400	A
USGS	01554000	1989-07-16	13700	A
USGS	01554000	1989-07-17	14500	A
USGS	01554000	1989-07-18	13700	A
USGS	01554000	1989-07-19	8400	A
USGS	01554000	1989-07-20	11600	A
USGS	01554000	1989-07-21	14200	A
USGS	01554000	1989-07-22	14700	A
USGS	01554000	1989-07-23	15600	A
USGS	01554000	1989-07-24	15800	A
USGS	01554000	1989-07-25	14500	A
USGS	01554000	1989-07-26	13000	A
USGS	01554000	1989-07-27	11600	A
USGS	01554000	1989-07-28	10400	A
USGS	01554000	1989-07-29	9330	A
USGS	01554000	1989-07-30	8520	A
USGS	01554000	1989-07-31	8070	A
USGS	01554000	1989-08-01	7580	A
USGS	01554000	1989-08-02	7660	A
USGS	01554000	1989-08-03	7860	A
USGS	01554000	1989-08-04	7560	A
USGS	01554000	1989-08-05	7400	A
USGS	01554000	1989-08-06	6880	A
USGS	01554000	1989-08-07	7470	A
USGS	01554000	1989-08-08	7500	A
USGS	01554000	1989-08-09	7040	A
USGS	01554000	1989-08-10	7560	A
USGS	01554000	1989-08-11	7790	A
USGS	01554000	1989-08-12	7100	A
USGS	01554000	1989-08-13	6680	A
USGS	01554000	1989-08-14	5980	A
USGS	01554000	1989-08-15	5550	A
USGS	01554000	1989-08-16	5340	A
USGS	01554000	1989-08-17	5080	A
USGS	01554000	1989-08-18	4810	A
USGS	01554000	1989-08-19	5340	A
USGS	01554000	1989-08-20	6360	A
USGS	01554000	1989-08-21	5580	A
USGS	01554000	1989-08-22	5180	A
USGS	01554000	1989-08-23	5070	A
USGS	01554000	1989-08-24	4750	A
USGS	01554000	1989-08-25	4490	A
USGS	01554000	1989-08-26	4140	A
USGS	01554000	1989-08-27	4080	A
USGS	01554000	1989-08-28	4060	A
USGS	01554000	1989-08-29	4030	A
USGS	01554000	1989-08-30	3980	A
USGS	01554000	1989-08-31	3880	A
USGS	01554000	1989-09-01	3790	A
USGS	01554000	1989-09-02	3890	A
USGS	01554000	1989-09-03	3750	A
USGS	01554000	1989-09-04	3630	A
USGS	01554000	1989-09-05	3590	A
USGS	01554000	1989-09-06	3630	A
USGS	01554000	1989-09-07	3500	A
USGS	01554000	1989-09-08	3410	A
USGS	01554000	1989-09-09	3410	A
USGS	01554000	1989-09-10	3900	A:e
USGS	01554000	1989-09-11	3800	A:e
USGS	01554000	1989-09-12	3700	A:e
USGS	01554000	1989-09-13	3400	A:e
USGS	01554000	1989-09-14	3000	A:e
USGS	01554000	1989-09-15	3400	A:e
USGS	01554000	1989-09-16	4500	A:e
USGS	01554000	1989-09-17	6000	A:e
USGS	01554000	1989-09-18	7200	A:e
USGS	01554000	1989-09-19	9000	A:e
USGS	01554000	1989-09-20	11000	A:e
USGS	01554000	1989-09-21	12000	A:e
USGS	01554000	1989-09-22	10000	A:e
USGS	01554000	1989-09-23	8800	A:e
USGS	01554000	1989-09-24	8000	A:e
USGS	01554000	1989-09-25	9050	A
USGS	01554000	1989-09-26	13000	A
USGS	01554000	1989-09-27	14100	A
USGS	01554000	1989-09-28	12400	A
USGS	01554000	1989-09-29	9870	A
USGS	01554000	1989-09-30	9410	A
USGS	01554000	1989-10-01	8460	A
USGS	01554000	1989-10-02	7770	A
USGS	01554000	1989-10-03	7480	A
USGS	01554000	1989-10-04	6930	A
USGS	01554000	1989-10-05	5720	A
USGS	01554000	1989-10-06	5140	A
USGS	01554000	1989-10-07	5100	A
USGS	01554000	1989-10-08	4880	A
USGS	01554000	1989-10-09	4670	A
USGS	01554000	1989-10-10	4410	A
USGS	01554000	1989-10-11	4370	A
USGS	01554000	1989-10-12	4230	A
USGS	01554000	1989-10-13	4300	A
USGS	01554000	1989-10-14	4150	A
USGS	01554000	1989-10-15	4110	A
USGS	01554000	1989-10-16	9510	A
USGS	01554000	1989-10-17	4980	A
USGS	01554000	1989-10-18	5580	A
USGS	01554000	1989-10-19	8820	A
USGS	01554000	1989-10-20	31600	A
USGS	01554000	1989-10-21	63500	A
USGS	01554000	1989-10-22	61500	A
USGS	01554000	1989-10-23	55100	A
USGS	01554000	1989-10-24	47100	A
USGS	01554000	1989-10-25	35700	A
USGS	01554000	1989-10-26	28000	A
USGS	01554000	1989-10-27	23200	A
USGS	01554000	1989-10-28	20400	A
USGS	01554000	1989-10-29	18100	A
USGS	01554000	1989-10-30	16300	A
USGS	01554000	1989-10-31	15000	A
USGS	01554000	1989-11-01	14500	A
USGS	01554000	1989-11-02	14600	A
USGS	01554000	1989-11-03	15800	A
USGS	01554000	1989-11-04	16700	A
USGS	01554000	1989-11-05	16300	A
USGS	01554000	1989-11-06	15600	A
USGS	01554000	1989-11-07	14800	A
USGS	01554000	1989-11-08	14200	A
USGS	01554000	1989-11-09	14200	A
USGS	01554000	1989-11-10	16400	A
USGS	01554000	1989-11-11	17600	A
USGS	01554000	1989-11-12	18500	A
USGS	01554000	1989-11-13	19100	A
USGS	01554000	1989-11-14	19200	A
USGS	01554000	1989-11-15	18800	A
USGS	01554000	1989-11-16	19300	A
USGS	01554000	1989-11-17	48000	A:e
USGS	01554000	1989-11-18	52000	A:e
USGS	01554000	1989-11-19	57000	A:e
USGS	01554000	1989-11-20	55500	A:e
USGS	01554000	1989-11-21	46000	A:e
USGS	01554000	1989-11-22	37700	A:e
USGS	01554000	1989-11-23	30200	A
USGS	01554000	1989-11-24	29600	A
USGS	01554000	1989-11-25	26500	A
USGS	01554000	1989-11-26	24000	A
USGS	01554000	1989-11-27	22400	A
USGS	01554000	1989-11-28	21200	A
USGS	01554000	1989-11-29	21300	A
USGS	01554000	1989-11-30	21700	A
USGS	01554000	1989-12-01	21100	A
USGS	01554000	1989-12-02	19900	A
USGS	01554000	1989-12-03	18700	A
USGS	01554000	1989-12-04	16600	A:e
USGS	01554000	1989-12-05	15000	A:e
USGS	01554000	1989-12-06	13900	A
USGS	01554000	1989-12-07	13300	A:e
USGS	01554000	1989-12-08	13200	A:e
USGS	01554000	1989-12-09	11900	A:e
USGS	01554000	1989-12-10	12000	A
USGS	01554000	1989-12-11	11000	A:e
USGS	01554000	1989-12-12	10500	A:e
USGS	01554000	1989-12-13	11000	A:e
USGS	01554000	1989-12-14	10800	A:e
USGS	01554000	1989-12-15	9500	A:e
USGS	01554000	1989-12-16	8800	A:e
USGS	01554000	1989-12-17	7800	A:e
USGS	01554000	1989-12-18	6800	A:e
USGS	01554000	1989-12-19	6600	A:e
USGS	01554000	1989-12-20	6600	A:e
USGS	01554000	1989-12-21	6400	A:e
USGS	01554000	1989-12-22	6600	A:e
USGS	01554000	1989-12-23	6800	A:e
USGS	01554000	1989-12-24	6600	A:e
USGS	01554000	1989-12-25	6800	A:e
USGS	01554000	1989-12-26	7100	A:e
USGS	01554000	1989-12-27	7500	A:e
USGS	01554000	1989-12-28	8200	A:e
USGS	01554000	1989-12-29	8400	A:e
USGS	01554000	1989-12-30	8200	A:e
USGS	01554000	1989-12-31	8000	A:e
USGS	01554000	1990-01-01	8400	A:e
USGS	01554000	1990-01-02	8700	A:e
USGS	01554000	1990-01-03	9200	A:e
USGS	01554000	1990-01-04	10800	A:e
USGS	01554000	1990-01-05	11800	A:e
USGS	01554000	1990-01-06	12200	A:e
USGS	01554000	1990-01-07	14300	A:e
USGS	01554000	1990-01-08	16400	A:e
USGS	01554000	1990-01-09	14900	A:e
USGS	01554000	1990-01-10	13900	A:e
USGS	01554000	1990-01-11	13300	A:e
USGS	01554000	1990-01-12	13000	A:e
USGS	01554000	1990-01-13	13100	A:e
USGS	01554000	1990-01-14	12000	A:e
USGS	01554000	1990-01-15	11200	A:e
USGS	01554000	1990-01-16	10200	A:e
USGS	01554000	1990-01-17	11200	A:e
USGS	01554000	1990-01-18	14200	A:e
USGS	01554000	1990-01-19	20900	A:e
USGS	01554000	1990-01-20	38700	A
USGS	01554000	1990-01-21	44000	A
USGS	01554000	1990-01-22	46700	A
USGS	01554000	1990-01-23	51200	A
USGS	01554000	1990-01-24	47600	A
USGS	01554000	1990-01-25	42500	A
USGS	01554000	1990-01-26	46600	A
USGS	01554000	1990-01-27	59100	A
USGS	01554000	1990-01-28	62800	A
USGS	01554000	1990-01-29	59200	A
USGS	01554000	1990-01-30	67000	A
USGS	01554000	1990-01-31	72100	A
USGS	01554000	1990-02-01	64600	A
USGS	01554000	1990-02-02	57400	A
USGS	01554000	1990-02-03	61100	A
USGS	01554000	1990-02-04	89400	A
USGS	01554000	1990-02-05	110000	A
USGS	01554000	1990-02-06	98300	A
USGS	01554000	1990-02-07	77100	A
USGS	01554000	1990-02-08	63500	A
USGS	01554000	1990-02-09	55400	A
USGS	01554000	1990-02-10	53500	A
USGS	01554000	1990-02-11	70100	A
USGS	01554000	1990-02-12	90000	A
USGS	01554000	1990-02-13	78600	A
USGS	01554000	1990-02-14	62000	A
USGS	01554000	1990-02-15	52400	A
USGS	01554000	1990-02-16	50600	A
USGS	01554000	1990-02-17	74700	A
USGS	01554000	1990-02-18	105000	A
USGS	01554000	1990-02-19	98200	A
USGS	01554000	1990-02-20	79300	A
USGS	01554000	1990-02-21	64400	A
USGS	01554000	1990-02-22	52200	A
USGS	01554000	1990-02-23	45600	A
USGS	01554000	1990-02-24	43600	A
USGS	01554000	1990-02-25	43600	A
USGS	01554000	1990-02-26	44000	A
USGS	01554000	1990-02-27	38300	A
USGS	01554000	1990-02-28	32000	A
USGS	01554000	1990-03-01	28900	A
USGS	01554000	1990-03-02	27200	A
USGS	01554000	1990-03-03	26900	A
USGS	01554000	1990-03-04	26200	A
USGS	01554000	1990-03-05	25100	A
USGS	01554000	1990-03-06	23800	A
USGS	01554000	1990-03-07	22000	A
USGS	01554000	1990-03-08	19800	A
USGS	01554000	1990-03-09	18500	A
USGS	01554000	1990-03-10	18000	A
USGS	01554000	1990-03-11	18000	A
USGS	01554000	1990-03-12	18700	A
USGS	01554000	1990-03-13	21100	A
USGS	01554000	1990-03-14	24400	A
USGS	01554000	1990-03-15	29300	A
USGS	01554000	1990-03-16	33900	A
USGS	01554000	1990-03-17	34600	A
USGS	01554000	1990-03-18	33700	A
USGS	01554000	1990-03-19	34200	A
USGS	01554000	1990-03-20	37600	A
USGS	01554000	1990-03-21	39500	A
USGS	01554000	1990-03-22	39700	A
USGS	01554000	1990-03-23	41800	A
USGS	01554000	1990-03-24	41800	A
USGS	01554000	1990-03-25	39800	A
USGS	01554000	1990-03-26	39000	A
USGS	01554000	1990-03-27	35900	A
USGS	01554000	1990-03-28	32100	A
USGS	01554000	1990-03-29	29000	A
USGS	01554000	1990-03-30	26600	A
USGS	01554000	1990-03-31	25200	A
USGS	01554000	1990-04-01	24400	A
USGS	01554000	1990-04-02	24100	A
USGS	01554000	1990-04-03	25800	A
USGS	01554000	1990-04-04	33000	A
USGS	01554000	1990-04-05	49300	A
USGS	01554000	1990-04-06	61800	A
USGS	01554000	1990-04-07	62800	A
USGS	01554000	1990-04-08	58500	A
USGS	01554000	1990-04-09	51800	A
USGS	01554000	1990-04-10	44900	A
USGS	01554000	1990-04-11	43400	A
USGS	01554000	1990-04-12	65200	A
USGS	01554000	1990-04-13	88200	A
USGS	01554000	1990-04-14	75400	A
USGS	01554000	1990-04-15	58500	A
USGS	01554000	1990-04-16	48900	A
USGS	01554000	1990-04-17	42400	A
USGS	01554000	1990-04-18	37700	A
USGS	01554000	1990-04-19	32800	A
USGS	01554000	1990-04-20	30300	A
USGS	01554000	1990-04-21	28100	A
USGS	01554000	1990-04-22	26900	A
USGS	01554000	1990-04-23	26800	A
USGS	01554000	1990-04-24	27500	A
USGS	01554000	1990-04-25	25100	A
USGS	01554000	1990-04-26	22700	A
USGS	01554000	1990-04-27	22700	A
USGS	01554000	1990-04-28	22000	A
USGS	01554000	1990-04-29	21000	A
USGS	01554000	1990-04-30	19700	A
USGS	01554000	1990-05-01	16000	A
USGS	01554000	1990-05-02	16900	A
USGS	01554000	1990-05-03	16400	A
USGS	01554000	1990-05-04	15600	A
USGS	01554000	1990-05-05	17200	A
USGS	01554000	1990-05-06	19000	A
USGS	01554000	1990-05-07	22600	A
USGS	01554000	1990-05-08	25900	A
USGS	01554000	1990-05-09	24100	A
USGS	01554000	1990-05-10	23800	A
USGS	01554000	1990-05-11	38200	A
USGS	01554000	1990-05-12	41400	A
USGS	01554000	1990-05-13	41600	A
USGS	01554000	1990-05-14	45200	A
USGS	01554000	1990-05-15	50000	A
USGS	01554000	1990-05-16	57500	A
USGS	01554000	1990-05-17	77300	A
USGS	01554000	1990-05-18	77400	A
USGS	01554000	1990-05-19	78000	A
USGS	01554000	1990-05-20	72000	A
USGS	01554000	1990-05-21	61100	A
USGS	01554000	1990-05-22	53300	A
USGS	01554000	1990-05-23	55300	A
USGS	01554000	1990-05-24	53900	A
USGS	01554000	1990-05-25	44200	A
USGS	01554000	1990-05-26	38000	A
USGS	01554000	1990-05-27	32800	A
USGS	01554000	1990-05-28	29300	A
USGS	01554000	1990-05-29	27000	A
USGS	01554000	1990-05-30	32600	A
USGS	01554000	1990-05-31	36300	A
USGS	01554000	1990-06-01	35500	A
USGS	01554000	1990-06-02	31200	A
USGS	01554000	1990-06-03	27000	A
USGS	01554000	1990-06-04	21600	A
USGS	01554000	1990-06-05	20900	A
USGS	01554000	1990-06-06	19300	A
USGS	01554000	1990-06-07	18200	A
USGS	01554000	1990-06-08	17700	A
USGS	01554000	1990-06-09	19100	A
USGS	01554000	1990-06-10	21300	A
USGS	01554000	1990-06-11	26000	A
USGS	01554000	1990-06-12	22800	A
USGS	01554000	1990-06-13	19100	A
USGS	01554000	1990-06-14	17800	A
USGS	01554000	1990-06-15	16900	A
USGS	01554000	1990-06-16	16700	A
USGS	01554000	1990-06-17	19500	A
USGS	01554000	1990-06-18	19800	A
USGS	01554000	1990-06-19	20500	A
USGS	01554000	1990-06-20	18600	A
USGS	01554000	1990-06-21	16800	A
USGS	01554000	1990-06-22	15000	A
USGS	01554000	1990-06-23	14300	A
USGS	01554000	1990-06-24	13700	A
USGS	01554000	1990-06-25	12000	A
USGS	01554000	1990-06-26	11400	A
USGS	01554000	1990-06-27	11400	A
USGS	01554000	1990-06-28	11000	A
USGS	01554000	1990-06-29	10100	A
USGS	01554000	1990-06-30	9680	A
USGS	01554000	1990-07-01	9660	A
USGS	01554000	1990-07-02	11200	A
USGS	01554000	1990-07-03	13000	A
USGS	01554000	1990-07-04	14200	A
USGS	01554000	1990-07-05	13600	A
USGS	01554000	1990-07-06	11300	A
USGS	01554000	1990-07-07	9590	A
USGS	01554000	1990-07-08	8500	A
USGS	01554000	1990-07-09	7950	A
USGS	01554000	1990-07-10	7630	A
USGS	01554000	1990-07-11	7640	A
USGS	01554000	1990-07-12	9410	A
USGS	01554000	1990-07-13	38700	A
USGS	01554000	1990-07-14	63500	A
USGS	01554000	1990-07-15	51900	A
USGS	01554000	1990-07-16	45700	A
USGS	01554000	1990-07-17	45600	A
USGS	01554000	1990-07-18	37100	A
USGS	01554000	1990-07-19	28600	A
USGS	01554000	1990-07-20	23800	A
USGS	01554000	1990-07-21	22800	A
USGS	01554000	1990-07-22	25600	A
USGS	01554000	1990-07-23	26800	A
USGS	01554000	1990-07-24	25700	A
USGS	01554000	1990-07-25	24400	A
USGS	01554000	1990-07-26	20600	A
USGS	01554000	1990-07-27	18200	A
USGS	01554000	1990-07-28	15600	A
USGS	01554000	1990-07-29	13100	A
USGS	01554000	1990-07-30	12100	A
USGS	01554000	1990-07-31	11000	A
USGS	01554000	1990-08-01	10200	A
USGS	01554000	1990-08-02	9480	A
USGS	01554000	1990-08-03	8760	A
USGS	01554000	1990-08-04	8100	A
USGS	01554000	1990-08-05	8200	A
USGS	01554000	1990-08-06	14500	A
USGS	01554000	1990-08-07	21600	A
USGS	01554000	1990-08-08	22700	A
USGS	01554000	1990-08-09	20600	A
USGS	01554000	1990-08-10	16500	A
USGS	01554000	1990-08-11	14900	A
USGS	01554000	1990-08-12	14000	A
USGS	01554000	1990-08-13	12600	A
USGS	01554000	1990-08-14	14200	A
USGS	01554000	1990-08-15	13200	A
USGS	01554000	1990-08-16	11900	A
USGS	01554000	1990-08-17	10500	A
USGS	01554000	1990-08-18	9630	A
USGS	01554000	1990-08-19	9970	A
USGS	01554000	1990-08-20	9710	A
USGS	01554000	1990-08-21	9470	A
USGS	01554000	1990-08-22	10500	A
USGS	01554000	1990-08-23	15300	A
USGS	01554000	1990-08-24	20600	A
USGS	01554000	1990-08-25	25000	A
USGS	01554000	1990-08-26	23000	A
USGS	01554000	1990-08-27	20700	A
USGS	01554000	1990-08-28	17900	A
USGS	01554000	1990-08-29	16600	A
USGS	01554000	1990-08-30	17800	A
USGS	01554000	1990-08-31	18600	A
USGS	01554000	1990-09-01	17000	A
USGS	01554000	1990-09-02	15100	A
USGS	01554000	1990-09-03	13300	A
USGS	01554000	1990-09-04	11900	A
USGS	01554000	1990-09-05	10500	A
USGS	01554000	1990-09-06	9760	A
USGS	01554000	1990-09-07	9530	A
USGS	01554000	1990-09-08	9180	A
USGS	01554000	1990-09-09	9220	A
USGS	01554000	1990-09-10	10200	A
USGS	01554000	1990-09-11	11200	A
USGS	01554000	1990-09-12	12500	A
USGS	01554000	1990-09-13	11500	A
USGS	01554000	1990-09-14	10600	A
USGS	01554000	1990-09-15	11900	A
USGS	01554000	1990-09-16	12600	A
USGS	01554000	1990-09-17	13900	A
USGS	01554000	1990-09-18	14400	A
USGS	01554000	1990-09-19	14600	A
USGS	01554000	1990-09-20	13700	A
USGS	01554000	1990-09-21	14600	A
USGS	01554000	1990-09-22	14900	A
USGS	01554000	1990-09-23	14500	A
USGS	01554000	1990-09-24	14300	A
USGS	01554000	1990-09-25	13700	A
USGS	01554000	1990-09-26	13900	A
USGS	01554000	1990-09-27	13500	A
USGS	01554000	1990-09-28	12800	A
USGS	01554000	1990-09-29	12500	A
USGS	01554000	1990-09-30	11700	A
USGS	01554000	1990-10-01	11300	A
USGS	01554000	1990-10-02	10700	A
USGS	01554000	1990-10-03	9140	A
USGS	01554000	1990-10-04	8730	A
USGS	01554000	1990-10-05	9020	A
USGS	01554000	1990-10-06	9890	A
USGS	01554000	1990-10-07	10200	A
USGS	01554000	1990-10-08	14100	A
USGS	01554000	1990-10-09	10700	A
USGS	01554000	1990-10-10	9410	A
USGS	01554000	1990-10-11	9950	A
USGS	01554000	1990-10-12	24300	A
USGS	01554000	1990-10-13	86000	A
USGS	01554000	1990-10-14	107000	A
USGS	01554000	1990-10-15	97300	A
USGS	01554000	1990-10-16	72800	A
USGS	01554000	1990-10-17	53600	A
USGS	01554000	1990-10-18	41800	A
USGS	01554000	1990-10-19	60600	A
USGS	01554000	1990-10-20	69100	A
USGS	01554000	1990-10-21	69200	A
USGS	01554000	1990-10-22	53900	A
USGS	01554000	1990-10-23	50900	A
USGS	01554000	1990-10-24	108000	A
USGS	01554000	1990-10-25	165000	A
USGS	01554000	1990-10-26	147000	A
USGS	01554000	1990-10-27	98800	A
USGS	01554000	1990-10-28	74700	A
USGS	01554000	1990-10-29	59600	A
USGS	01554000	1990-10-30	47700	A
USGS	01554000	1990-10-31	39400	A
USGS	01554000	1990-11-01	34700	A
USGS	01554000	1990-11-02	29800	A
USGS	01554000	1990-11-03	26400	A
USGS	01554000	1990-11-04	24100	A
USGS	01554000	1990-11-05	22300	A
USGS	01554000	1990-11-06	22200	A
USGS	01554000	1990-11-07	23100	A
USGS	01554000	1990-11-08	23400	A
USGS	01554000	1990-11-09	23200	A
USGS	01554000	1990-11-10	27900	A
USGS	01554000	1990-11-11	73300	A
